"";"text";"favorited";"favoriteCount";"replyToSN";"created";"truncated";"replyToSID";"id";"replyToUID";"statusSource";"screenName";"retweetCount";"isRetweet";"retweeted";"longitude";"latitude";"texto"
"439";"Morning call <U+2622><U+FE0F>  <U+2705> Minério de ferro  Dalian   +4 67  <U+2705> Oil BRENT  +1 18  <U+2705> Oil WTI  +0 70   <U+0001F30E> Exterior   <U+0001F961> Asia  <U+2B06><U+FE0F>  ";FALSE;0;NA;2019-04-01 10:39:24;TRUE;NA;"1112665761863122944";NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"BR_Investing";0;FALSE;FALSE;NA;NA;"Morning call <U+2622><U+FE0F> <U+2705> iron Ore Dalian 4 67 <U+2705> Oil BRENT 1 18 <U+2705> Oil WTI 0 70 <U+0001F30E> Outdoor <U+0001F961> Asia <U+2B06><U+FE0F> "
"440";"Mudanças em PETR4  ";FALSE;2;NA;2019-04-01 09:43:43;FALSE;NA;"1112651747011502080";NA;"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>";"LAMBARITO";0;FALSE;FALSE;NA;NA;"Changes in PETR4 "
"444";"PETR4   Saiba Tudo Sobre As Ações da Petrobras ";FALSE;3;NA;2019-04-01 00:45:10;FALSE;NA;"1112516218567692289";NA;"<a href=""https://app.agorapulse.com"" rel=""nofollow"">AgoraPulse Manager</a>";"SunoResearchcom";0;FALSE;FALSE;NA;NA;"PETR4 Learn Everything About The Actions of the Petrobras "
"449";"É sério isso  <U+0001F914><U+0001F910><U+0001F1EE><U+0001F1F1><U+0001F6E2> Petrobras participará de leilão de petróleo e gás em Israel  diz ministro israelense ";FALSE;19;NA;2019-03-31 21:30:28;FALSE;NA;"1112467217935929344";NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"AnaliseEnergia";3;FALSE;FALSE;NA;NA;"This is serious <U+0001F914><U+0001F910><U+0001F1EE><U+0001F1F1><U+0001F6E2> Petrobras will participate in the auction of oil and gas in Israel, says minister israeli "
"450";"muito bom  ";FALSE;1;NA;2019-03-31 20:33:39;FALSE;NA;"1112452921206231042";NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"PETR4_28";0;FALSE;FALSE;NA;NA;"very good "
"452";"TEORIA DA CONSPIRAÇÃO   Será  serááááá  que aquele comportamento ~estranho da PETR4 no final do pregão de sexta fei  ";FALSE;8;NA;2019-03-31 17:56:22;TRUE;NA;"1112413337873248256";NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"clubedopairico";0;FALSE;FALSE;NA;NA;"CONSPIRACY THEORY Will be serááááá that the behavior ~the weird of the PETR4 at the end of the trading session of the sixth fei "
"453";"Perspectivas para PETR4  Principal resistência a 28 64  superando rumo aos 29 33  30 03  Para Swing Trade o indicad  ";FALSE;3;"upsidepredictor";2019-03-31 13:33:43;TRUE;"1112347230554517512";"1112347242181152769";"941426019692695552";"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>";"upsidepredictor";0;FALSE;FALSE;NA;NA;"Prospects for PETR4 Main resistance 28 64 overcoming towards the 29 33 30 03 To Swing Trade the indicad "
"461";"Caminhoneiros vinham ameaçando greve que poderia começar no sábado  dia 30   presidente mandou recado no Twitter <U+0001F440><U+0001F449>  ";FALSE;9;NA;2019-03-29 23:46:09;TRUE;NA;"1111776588931174400";NA;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>";"AnaliseEnergia";1;FALSE;FALSE;NA;NA;"Truckers came to threatening a strike that could begin on Saturday the 30th, the president sent the message on Twitter <U+0001F440><U+0001F449> "
"462";"$PETR4   PETROBRAS  PETR N2    Ata Reuniao do Conselho de Administracao   20 03 19 ";FALSE;0;NA;2019-03-29 22:50:01;FALSE;NA;"1111762461596794880";NA;"<a href=""https://www.advfn.com"" rel=""nofollow"">ADVFN News Alert</a>";"EdenPolini";0;FALSE;FALSE;NA;NA;"$PETR4 PETROBRAS PETR N2-Ata Meeting of the Board of Management 20 03 19 "
"473";"E KD a ";FALSE;1;NA;2019-03-29 22:48:21;FALSE;NA;"1111762042548031491";NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"Bihbe_888";0;FALSE;FALSE;NA;NA;"And KD "
"497";"Ibovespa teve um dia positivo fechando em alta de +1 09  aos 95 414 pts  próximo ao ponto 4 que estimou 95 378 pts  ";FALSE;2;"upsidepredictor";2019-03-29 21:42:50;TRUE;"1111442150531555328";"1111745555884064769";"941426019692695552";"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>";"upsidepredictor";0;FALSE;FALSE;NA;NA;"The Ibovespa had a positive day, closing at a high of 1 09 to 95 414 pts next to the point 4 which estimated 95 378 pts "
"499";"BOVESPA HOJE Alta de 1 09  aos 95 414 56 pontos  DRIVERS  OTIMISMO COM REFORMA DA PREVIDÊNCIA  amp  MERCADO EXTERNO  PE  ";FALSE;0;NA;2019-03-29 21:17:36;TRUE;NA;"1111739206819368961";NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"BetoJosefgnds";0;FALSE;FALSE;NA;NA;"BOVESPA TODAY High 1 09 95 414 56 points DRIVERS OPTIMISM WITH the REFORM OF the PENSION amp EXTERNAL MARKET PE "
"500";"Mais alguém estranhando o comportamento da PETR4     Caindo quase 1      com petróleo subindo 1      com Ibovespa s  ";FALSE;10;NA;2019-03-29 19:52:36;TRUE;NA;"1111717813989736448";NA;"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>";"clubedopairico";1;FALSE;FALSE;NA;NA;"Anyone else wondering the behavior of the PETR4 Falling almost 1 with oil rising 1 with Ibovespa s "
"501";"Petróleo em alta  Brent e WTI têm maior avanço trimestral desde meados de 2009  impulsionados por cortes de produçã  ";FALSE;9;NA;2019-03-29 19:51:31;TRUE;NA;"1111717541901160449";NA;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>";"AnaliseEnergia";0;FALSE;FALSE;NA;NA;"Oil on high Brent crude and WTI have more progress quarterly since mid-2009, driven by cuts in production "
"503";"a volatilidade está de volta  e algumas CALLs OTM de PETR4 nos reforçam isso      OTM a 12  de distância tá subindo  ";FALSE;3;NA;2019-03-29 19:43:01;TRUE;NA;"1111715401413640193";NA;"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>";"clubedopairico";0;FALSE;FALSE;NA;NA;"volatility is back and some of the CALLs OTM of PETR4 us reinforce this OTM 12 distance's rising "
"512";"<U+0001F6E2>Analistas da XP Investimentos reiteram recomendação de compra de ações da Petrobras por otimismo com plano de vend  ";FALSE;12;NA;2019-03-29 15:53:13;TRUE;NA;"1111657570752708608";NA;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>";"AnaliseEnergia";4;FALSE;FALSE;NA;NA;"<U+0001F6E2>Analysts of XP Investimentos reiterate the recommendation of the purchase of shares of Petrobras for optimism with the plan of vend "
"513";"Petrobras retoma processo para para venda da Liquigás após negociação com grupo Ultra ser reprovada pelo CADE $PBR  ";FALSE;4;NA;2019-03-29 15:34:51;TRUE;NA;"1111652951943274496";NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"AnaliseEnergia";0;FALSE;FALSE;NA;NA;"Petrobras resumes the process for the sale of Liquigas after negotiation with the Ultra group to be disapproved by CADE $PBR "
"517";"  ATENÇÃO   $PETR4 $PETR3 $Pbr ";FALSE;12;NA;2019-03-29 15:17:12;FALSE;NA;"1111648508224962560";NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"pedrostrader";0;FALSE;FALSE;NA;NA;" ATTENTION $PETR4 $PETR3 $Pbr "
"521";"$PETR4  Petrobras inicia nova etapa para venda da Liquigás  G1   ";FALSE;21;NA;2019-03-29 14:29:08;FALSE;NA;"1111636410161917954";NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"tradersclubbr";1;FALSE;FALSE;NA;NA;"$PETR4 Petrobras starts new stage for the sale of Liquigas G1 "
"524";"óh lá a PETR4 indo testar a máxima do dia   DE OLHOOO";FALSE;7;NA;2019-03-29 13:50:02;FALSE;NA;"1111626570345652227";NA;"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>";"clubedopairico";0;FALSE;FALSE;NA;NA;"o there PETR4 going to test the maximum of the day OF OLHOOO"
"526";"Petrobras  PETR4  retoma venda da Liquigás  Líder em GLP envasado  Há boatos  não confirmados  q a Itausa  ITSA3  p  ";FALSE;0;NA;2019-03-29 13:43:44;TRUE;NA;"1111624986878455810";NA;"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>";"investe10";0;FALSE;FALSE;NA;NA;"Petrobras PETR4 resumes sale of the Liquigas Leader in LPG filled, There are rumors not confirmed q Itausa ITSA3 p "
"527";"petróleo com quase 2  de alta  $60 61  e PETR4 indo na rabeira       leilão nos R$28 45  fechou R$28 06 ontem ";FALSE;2;NA;2019-03-29 13:07:13;FALSE;NA;"1111615795950505984";NA;"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>";"clubedopairico";1;FALSE;FALSE;NA;NA;"oil with nearly 2 high $60 61 and PETR4 going in the rabeira auction in the$28 45 closed$28 06 yesterday "
"528";"Estimativa para venda da Liquigás esta acima dos R$ 2 8 Bi  Triggers  Tag  Liquigás  Cessão Onerosa  Braskem    e P  ";FALSE;43;NA;2019-03-29 12:53:04;TRUE;NA;"1111612235539980288";NA;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>";"CapivaraTrader";3;FALSE;FALSE;NA;NA;"The estimate for the sale of the Liquigas this above of R$ 2 8 Bi Triggers Tag Liquigas Onerous Assignment Braskem and P "
"530";"a galera aproveitou a puxada de ontem pra vender Opção  CALL  de PETR4   o O  basicamente só a D282 teve queda   10  ";FALSE;3;NA;2019-03-29 12:17:39;TRUE;NA;"1111603323336036352";NA;"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>";"clubedopairico";1;FALSE;FALSE;NA;NA;"the guys took the draw yesterday to sell CALL Option of PETR4 the The basically only the D282 was a fall 10 "
"531";"Petrobras ";FALSE;4;NA;2019-03-29 12:12:41;TRUE;NA;"1111602074125520896";NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"ClaudioDeLucca";0;FALSE;FALSE;NA;NA;"Petrobras "
"533";"Morning call <U+2622><U+FE0F>  <U+2705> Minério de ferro  Dalian   +3 61  <U+2705> Oil BRENT  +0 86  <U+2705> Oil WTI  +1 08   <U+0001F30E> Exterior   <U+0001F961> Asia  <U+2B06><U+FE0F>  ";FALSE;4;NA;2019-03-29 10:32:21;TRUE;NA;"1111576822855225347";NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"BR_Investing";2;FALSE;FALSE;NA;NA;"Morning call <U+2622><U+FE0F> <U+2705> iron Ore Dalian 3 61 <U+2705> Oil BRENT 0 86 <U+2705> Oil WTI 1 08 <U+0001F30E> Outdoor <U+0001F961> Asia <U+2B06><U+FE0F> "
